split,spec,sample,beach,boat,charter,pier,loss
6,our_method,in,0.10327944344398543,0.3754098890262424,0.3704916751096303,0.15081899242014293,1.0252524001444427e-06
6,our_method,out,0.10845419129989017,0.37010765314107325,0.3680150940648212,0.15342306149421642,0.05063642893608418
