split,spec,sample,beach,boat,charter,pier,loss
27,our_method,in,0.10368233737711761,0.34280961170051494,0.41137067532577454,0.14213737559659292,4.642548518566039e-06
27,our_method,out,0.11214710302798939,0.33948778212050656,0.400355013328493,0.14801010152301092,0.05616542720605384
