split,spec,sample,beach,boat,charter,pier,loss
10,our_method,in,0.10996839521765044,0.340206324235275,0.40377960964023407,0.14604567090684045,3.7139900513281536e-06
10,our_method,out,0.09956334308025214,0.3540196250863269,0.4047628895615445,0.14165414227187645,0.04987852929608833
