split,spec,sample,beach,boat,charter,pier,loss
40,our_method,in,0.11356053878909261,0.3305085583718192,0.4016947072132221,0.15423619562586524,1.650567619537718e-06
40,our_method,out,0.1167973571357271,0.335662846369995,0.393016108931482,0.15452368756279494,0.051419319184617916
