split,spec,sample,beach,boat,charter,pier,loss
18,our_method,in,0.10777564607382659,0.37809201478910304,0.3604236943686389,0.1537086447684306,2.4331237962531887e-06
18,our_method,out,0.10941297576790524,0.3334118163618382,0.397738697326684,0.15943651054357177,0.01576186266227542
