split,spec,sample,beach,boat,charter,pier,loss
41,our_method,in,0.10379079352607451,0.38220767968187797,0.3591430480758434,0.15485847871620423,2.254217213526357e-06
41,our_method,out,0.09550965545704715,0.4029110201909107,0.3571727374847195,0.1444065868673226,0.09784198975383282
