split,spec,sample,beach,boat,charter,pier,loss
23,our_method,in,0.11964549273501526,0.34642874271736,0.36964236850179827,0.16428339604582542,3.548054697895955e-06
23,our_method,out,0.11365873970442134,0.31363400899861216,0.4089530230903523,0.16375422820661314,0.05544091887733867
