split,spec,sample,beach,boat,charter,pier,loss
28,our_method,in,0.12155891745782746,0.33873600695964556,0.38411616722797165,0.15558890835455516,4.052007223328034e-06
28,our_method,out,0.11506164719520903,0.36391710115057085,0.3766335192177213,0.14438773243649888,0.012838264348524593
