split,spec,sample,beach,boat,charter,pier,loss
45,our_method,in,0.12715021087317435,0.35223383068345493,0.36426074727709784,0.15635521116627293,3.30405278287434e-06
45,our_method,out,0.11672339455239651,0.35005855414694975,0.3827464210329426,0.15047163026771102,0.02513393199308
