split,spec,sample,beach,boat,charter,pier,loss
34,our_method,in,0.1072672945974535,0.3702422704697812,0.3702420812802052,0.15224835365256004,1.1698381435696862e-06
34,our_method,out,0.1134217772312946,0.3802732475491139,0.3496467081260013,0.1566582670935901,0.06221820482418061
