split,spec,sample,beach,boat,charter,pier,loss
33,our_method,in,0.10833465622865879,0.36000010068992494,0.3833331097536409,0.14833213332777434,1.802828811493588e-06
33,our_method,out,0.12787948383121475,0.3484303948073954,0.36127991073659754,0.16241021062479125,0.024193976638717998
