split,spec,sample,beach,boat,charter,pier,loss
19,our_method,in,0.1215286483638518,0.35303892811817317,0.38751758668501324,0.1379148368329618,2.440192738296059e-05
19,our_method,out,0.12170071623418308,0.3612228007474363,0.3783017389800177,0.138774744038363,0.031264183822297044
