split,spec,sample,beach,boat,charter,pier,loss
5,our_method,in,0.1303662440633918,0.33962304049889863,0.3790726485904699,0.15093806684723973,8.139350581602458e-06
5,our_method,out,0.12449132650131138,0.33475731532972314,0.3938143751620058,0.14693698300695981,0.043596540970373916
