split,spec,sample,beach,boat,charter,pier,loss
39,our_method,in,0.1166392390874556,0.34476849935640286,0.38078884712647504,0.1578034144296665,1.572550992920114e-06
39,our_method,out,0.11354342987983886,0.3739613700723382,0.3527643234392133,0.15973087660860963,0.03718944110409932
