split,spec,sample,beach,boat,charter,pier,loss
31,our_method,in,0.11321439895518756,0.3569187612698913,0.3899358937585017,0.1399309460164194,9.308501653537766e-06
31,our_method,out,0.12491234202210655,0.34951828778909055,0.37824713136412974,0.1473222388246731,0.01990928620135914
