split,spec,sample,beach,boat,charter,pier,loss
11,our_method,in,0.10896469797607256,0.340949155062213,0.39894523843122737,0.15114090853048726,2.181970564459959e-06
11,our_method,out,0.11259606142337028,0.3316545195069194,0.401873658674075,0.15387576039563544,0.04889496809571094
