split,spec,sample,beach,boat,charter,pier,loss
17,our_method,in,0.10635360986089842,0.34991479942136205,0.4013710417592466,0.14236054895849276,9.744400082173945e-06
17,our_method,out,0.12177211827767451,0.32819867325377505,0.3920210408580829,0.1580081676104674,0.040448133084122255
