split,spec,sample,beach,boat,charter,pier,loss
50,our_method,in,0.1105644470828634,0.3399342028738769,0.4141908730181517,0.13531047702510793,4.601062612993283e-06
50,our_method,out,0.11230158882311247,0.3579930626657117,0.3922446670357799,0.13746068147539584,0.053330040158848346
