split,spec,sample,beach,boat,charter,pier,loss
9,our_method,in,0.12365723382896547,0.3422939843805505,0.3637990541467671,0.17024972764371782,1.779229391875802e-06
9,our_method,out,0.10606795043427153,0.316316540077527,0.4122399285509986,0.16537558093720364,0.05897640737990765
