split,spec,sample,beach,boat,charter,pier,loss
42,our_method,in,0.1275324927078485,0.3540279428458578,0.3825475491788971,0.13589201526739658,2.1274493854465687e-05
42,our_method,out,0.12368420869336041,0.3296372966604263,0.412000630210151,0.1346778644360622,0.05481266496153169
