split,spec,sample,beach,boat,charter,pier,loss
15,our_method,in,0.09615436646324657,0.3583916486720371,0.39860130975716634,0.14685267510755023,7.09070934964278e-07
15,our_method,out,0.1214127055216469,0.3647404059691428,0.35362155489707636,0.16022533361213417,0.023020063101703278
