split,spec,sample,beach,boat,charter,pier,loss
37,our_method,in,0.10183721205749519,0.3539232596120005,0.38230370174068823,0.1619358265898151,1.1092719231334664e-06
37,our_method,out,0.09969967110606494,0.3505051383694292,0.38750425543609573,0.16229093508840914,0.035064126656698044
