split,spec,sample,beach,boat,charter,pier,loss
36,our_method,in,0.11859193908617255,0.3333334885128191,0.3910252456132384,0.1570493267877699,2.9704699309273903e-06
36,our_method,out,0.11822664204036142,0.31425290066241207,0.4103000412349646,0.1572204160622618,0.07463861260703439
