split,spec,sample,beach,boat,charter,pier,loss
16,our_method,in,0.12784966310615944,0.332749783621914,0.38879094927306324,0.15060960399886325,5.099382590010092e-06
16,our_method,out,0.11532282538440847,0.3316061656936124,0.4090115374711643,0.14405947145081482,0.05541023545200492
