split,spec,sample,beach,boat,charter,pier,loss
4,our_method,in,0.11187763423543086,0.3235801482874197,0.401032419066023,0.16350979841112634,2.1099650211080464e-06
4,our_method,out,0.11424558688207526,0.30883195840532157,0.4126670090841088,0.16425544562849437,0.09203528591726774
