split,spec,sample,beach,boat,charter,pier,loss
26,our_method,in,0.12730928076565462,0.32998364459270735,0.38525855292076755,0.15744852172087045,8.235618514929112e-06
26,our_method,out,0.12083436368100405,0.30815737790298103,0.41540512663992885,0.15560313177608612,0.08216955654343083
