split,spec,sample,beach,boat,charter,pier,loss
24,our_method,in,0.10937790238973227,0.3437502158124638,0.4079855955825259,0.13888628621527807,3.938289073270867e-06
24,our_method,out,0.10518731560610338,0.3017286269423888,0.45443991247090154,0.13864414498060634,0.11712578383665909
